country,surveyelapse,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,operatingsystem,browser,screenw,screenh,introelapse,testelapse,extroversion,neuroticism,agreeableness,conscientiousness,openness,grit,vocabulary
GB,228,4,2,male,1,28,right,2,1,white or indigenous,no,never,3,Macintosh,Safari,1280,800,3,540,-6,26,2,7,29,-9,4
GB,191,2,2,male,1,18,right,2,1,other,no,never,4,iOS,Safari,320,568,13,206,-2,15,14,6,23,6,8
GB,252,3,3,male,1,31,right,12,1,other,yes,currently,3,Macintosh,Safari,1440,900,5,325,17,6,24,22,26,-20,4
US,137,3,2,male,1,21,right,6,1,white or indigenous,no,never,3,Macintosh,Safari,1440,900,7,172,-4,2,11,8,28,1,11
US,370,3,3,female,1,35,right,7,1,white or indigenous,yes,currently,3,Macintosh,Safari,1366,768,20,714,6,13,20,21,18,-12,5
GB,121,4,2,male,1,33,right,2,2,asian,yes,never,2,Macintosh,Firefox,1440,900,12,125,-6,22,4,12,32,-9,12
US,127,3,3,male,1,28,right,6,1,other,no,never,3,Windows,Chrome,1920,1080,4,154,-1,20,15,-5,23,9,11
US,194,4,1,female,1,57,right,6,1,white or indigenous,yes,currently,5,Windows,Microsoft Internet Explorer,1366,768,7,251,10,9,24,22,19,-7,8
US,162,2,3,female,1,16,right,12,1,white or indigenous,no,never,2,iOS,Safari,320,480,7,169,-1,28,11,16,19,-3,3
GB,145,3,3,female,2,29,right,10,1,asian,yes,never,7,iOS,Safari,768,1024,2,156,17,21,16,12,15,-12,4
US,233,2,0,female,2,20,right,7,1,white or indigenous,yes,never,2,Linux,Chrome,360,640,5,259,-3,29,11,-4,27,9,10
GB,150,3,1,female,1,30,right,4,1,white or indigenous,no,previously,3,Unknown,Safari,1024,600,8,43816,-1,18,26,13,25,-14,5
NL,188,3,2,male,1,28,right,3,1,other,yes,never,2,Linux,Firefox,1280,1024,32,165,-14,24,12,10,15,-6,9
US,229,2,2,female,1,18,right,1,1,white or indigenous,no,never,3,iOS,Safari,320,568,7,197,-6,22,19,18,22,-6,8
US,232,3,2,female,1,41,right,4,1,white or indigenous,no,previously,4,Macintosh,Safari,1680,1050,90,332,15,20,23,22,14,-11,7
US,168,2,2,male,1,25,left,4,1,white or indigenous,no,never,3,Macintosh,Safari,1440,900,21,375,-2,24,8,4,13,6,9
US,148,3,2,female,1,39,right,2,2,white or indigenous,yes,currently,2,Macintosh,Safari,1280,800,30,195,-8,14,8,12,28,-9,9
US,398,2,3,male,1,19,right,4,1,white or indigenous,no,never,3,Windows,Chrome,1366,768,4,300,16,8,19,16,26,-10,2
GB,142,1,3,female,1,15,right,1,2,white or indigenous,no,never,4,Windows,Chrome,1366,768,7,219,3,26,9,-7,20,10,9
US,140,2,1,male,1,21,right,6,1,white or indigenous,yes,never,2,Macintosh,Chrome,1280,800,6,149,-2,13,12,14,22,-3,6
CA,141,2,3,female,1,20,right,6,1,black,no,never,4,Windows,Microsoft Internet Explorer,1280,1024,11,160,8,17,21,12,28,-15,8
US,148,3,3,female,2,22,right,4,1,white or indigenous,no,never,4,Macintosh,Firefox,1280,800,6,197,4,17,9,12,18,-7,9
US,160,3,3,male,1,19,right,4,0,white or indigenous,no,never,2,iOS,Unknown,320,568,18,201,-4,9,18,24,30,0,11
US,138,2,1,female,1,18,right,4,1,white or indigenous,no,never,2,Windows,Chrome,1366,768,43,166,1,12,23,14,20,-12,4
NO,352,2,1,male,2,22,right,2,1,white or indigenous,no,never,2,Macintosh,Chrome,1280,800,226,517,5,13,10,13,22,2,7
US,190,2,3,female,2,25,right,1,2,other,no,never,1,Linux,Chrome,1280,800,5,151,-12,37,20,-9,19,20,9
BR,114,1,3,female,2,16,right,1,5,white or indigenous,no,never,2,Windows,Chrome,1366,768,3,118,-5,29,4,-1,22,14,11
CA,175,3,3,male,1,26,right,1,1,other,no,never,5,Windows,Chrome,1366,768,43,192,13,12,9,19,24,-11,10
US,145,4,1,female,1,27,right,4,1,white or indigenous,no,never,2,Macintosh,Chrome,1440,900,6,191,-7,20,9,10,16,0,10
NA,108,2,2,female,1,17,right,4,1,asian,no,never,2,Windows,Chrome,1366,768,428,135,1,15,21,6,19,-8,9
US,100,3,3,male,1,24,right,1,1,white or indigenous,yes,never,3,Macintosh,Chrome,1280,800,4,130,8,22,25,0,28,5,13
US,78,2,2,female,2,18,right,1,2,asian,no,never,4,Windows,Chrome,1366,768,45,96,-12,36,15,6,26,1,9
NA,352,3,3,female,1,29,right,12,5,white or indigenous,no,previously,2,Windows,Firefox,1366,768,30,426,20,-2,26,26,28,-1,3
GB,268,2,2,male,1,22,right,12,1,white or indigenous,no,never,2,Windows,Chrome,1280,1024,11,309,-2,14,18,14,17,-9,5
US,332,2,2,female,1,18,left,2,2,black,no,never,3,Windows,Microsoft Internet Explorer,1455,818,8,230,-13,32,10,14,29,-3,10
PH,752,2,3,male,2,17,right,4,0,NA,no,never,4,Windows,Chrome,1366,768,12,528,2,19,11,11,19,-2,2
US,124,1,3,female,2,17,right,11,0,asian,no,never,2,iOS,Safari,768,1024,23,152,9,14,10,3,9,-9,6
SK,507,3,3,female,2,25,right,2,1,white or indigenous,no,never,2,Windows,Chrome,1366,768,8,978,1,20,4,15,23,-6,7
GB,226,1,3,female,1,15,right,2,1,white or indigenous,no,never,3,Linux,Chrome,320,570,20,246,-6,11,9,1,17,4,10
US,186,3,1,female,1,38,right,6,3,white or indigenous,no,previously,2,Windows,Firefox,1600,900,19,2816,-3,9,23,0,30,7,13
US,128,3,2,male,1,36,right,1,1,white or indigenous,no,currently,2,Windows,Chrome,1366,768,11,117,-6,24,11,11,22,-7,12
MX,191,1,3,female,2,15,right,2,2,other,no,never,2,Windows,Chrome,1024,768,9,198,0,35,-2,7,26,7,6
IE,201,3,2,female,2,37,right,4,1,white or indigenous,no,currently,2,Windows,Microsoft Internet Explorer,1438,808,7,227,12,17,13,11,27,-7,10
NA,163,2,3,female,2,20,right,1,1,asian,no,never,0,Windows,Chrome,1920,1200,3,246,-10,23,19,9,19,6,-6
US,115,2,3,female,2,18,right,7,1,arab,no,never,3,Windows,Chrome,1366,768,5,199,11,17,21,15,11,-11,3
SE,439,2,2,male,2,23,left,1,1,white or indigenous,yes,never,2,Linux,Chrome,640,360,18,363,-10,30,18,11,21,9,10
US,142,1,1,male,1,17,right,2,5,white or indigenous,no,never,2,Windows,Chrome,1280,1024,65,136,-6,23,13,10,28,6,10
CA,260,1,2,male,1,15,right,1,1,white or indigenous,yes,never,4,Windows,Chrome,1920,1080,6,205,-13,28,13,21,25,-6,6
US,174,3,3,female,1,21,right,7,1,white or indigenous,no,never,2,Macintosh,Safari,1280,800,11,235,-9,25,25,26,15,-3,3
US,255,2,1,female,1,19,right,7,1,white or indigenous,no,never,3,Windows,Chrome,1920,1080,5,277,-3,20,9,13,15,-3,8
CA,259,2,1,female,1,24,right,12,1,white or indigenous,no,never,3,Windows,Microsoft Internet Explorer,1371,857,2,183,6,10,17,11,26,-8,8
AU,133,2,3,male,1,15,right,4,2,asian,no,never,1,Macintosh,Chrome,1280,800,8,148,-8,21,21,8,24,8,3
VN,278,4,3,female,2,20,right,3,5,asian,no,never,2,Macintosh,Safari,1440,900,19,283,-14,20,25,6,19,9,6
FR,275,2,2,male,2,18,right,2,0,white or indigenous,no,never,2,Windows,Chrome,1366,768,7,283,-11,28,0,-4,23,17,9
CL,213,2,3,female,2,20,left,2,1,white or indigenous,no,never,2,Windows,Chrome,1920,1080,116,189,2,15,15,7,29,-4,13
US,243,2,3,female,1,32,right,7,1,white or indigenous,no,currently,2,Windows,Microsoft Internet Explorer,1366,768,54,373,-9,27,15,13,18,-3,9
US,139,2,1,female,1,48,right,1,1,white or indigenous,yes,currently,2,iOS,Safari,768,1024,10,220,-4,21,20,24,28,-22,8
US,199,3,2,male,1,29,right,7,1,white or indigenous,no,never,2,Macintosh,Firefox,1280,800,4643,261,18,6,23,11,13,-5,2
US,265,3,1,male,1,26,right,2,1,white or indigenous,yes,never,1,Windows,Chrome,1600,900,616,291,2,23,12,6,29,4,13
FR,512,4,2,male,2,22,right,2,2,other,yes,never,1,iOS,Safari,320,480,96,547,3,27,10,24,32,-20,11
AR,286,3,3,male,2,33,right,4,1,white or indigenous,no,currently,2,Windows,Chrome,1280,800,101,324,4,16,22,15,19,10,12
CA,135,4,3,male,2,20,right,4,5,arab,yes,never,2,Windows,Chrome,1280,720,224,207,10,12,10,14,22,-10,3
US,262,2,1,female,1,48,right,1,1,white or indigenous,yes,currently,2,Linux,Chrome,601,962,7,247,-1,10,11,8,19,-7,9
JO,281,0,3,female,2,35,left,10,5,arab,no,never,6,Windows,Chrome,1366,768,41,423,12,17,20,17,23,-12,7
US,301,2,1,female,1,24,both,1,4,white or indigenous,no,never,2,iOS,Safari,320,480,8,185,-16,33,20,12,27,-1,7
GB,184,2,2,female,1,30,right,6,1,white or indigenous,no,never,3,iOS,Safari,320,568,3,161,9,28,22,9,32,-8,10
US,177,2,3,female,2,19,right,12,5,white or indigenous,no,never,0,Macintosh,Safari,1920,1080,3,170,-15,28,13,8,15,1,6
US,185,2,2,female,1,22,right,7,1,black,yes,never,3,ChromeOS,Chrome,1366,768,13439,319,-4,13,2,11,12,-2,1
BR,157,2,3,male,2,19,right,2,1,white or indigenous,yes,never,2,Windows,Firefox,1440,900,4,129,-12,10,22,11,22,7,10
GB,308,2,3,female,1,20,right,1,1,asian,no,never,3,Macintosh,Safari,1440,900,9,439,-13,4,6,7,11,2,9
BR,200,4,3,other,2,18,right,12,5,other,no,never,2,Windows,Chrome,1366,768,81,205,2,23,14,7,25,13,11
GB,127,2,2,female,1,21,right,1,1,white or indigenous,no,never,3,Macintosh,Safari,1280,800,2,182,7,26,12,5,30,-3,13
VN,178,2,3,female,2,22,right,3,3,asian,no,never,2,iOS,ChromeiOS,768,1024,99,226,6,14,10,13,13,-2,5
US,227,2,2,male,1,19,right,2,1,other,no,never,2,Linux,Chrome,360,640,3126,259,9,2,24,18,16,-6,10
GB,345,2,2,female,1,16,right,1,1,white or indigenous,no,never,3,iOS,Safari,768,1024,3,177,2,34,4,-5,23,14,12
US,176,4,3,female,1,50,right,12,1,black,no,previously,5,Windows,Chrome,1366,768,44,277,2,-1,18,24,26,-20,11
GB,161,2,2,male,1,20,right,2,1,other,no,never,3,Macintosh,Safari,1366,768,2,124,2,11,5,11,20,-8,6
MY,213,3,2,female,2,22,right,10,4,asian,no,never,2,Windows,Firefox,1366,768,25,210,-1,21,12,12,17,-7,5
US,203,4,3,female,1,25,right,6,1,black,no,never,1,Linux,Chrome,360,640,22,173,-13,26,3,21,23,-8,11
US,139,2,1,male,1,23,right,1,1,white or indigenous,no,never,2,Windows,Firefox,1366,768,7,198,5,25,26,9,27,2,9
PH,121,1,3,male,2,15,right,4,1,other,no,never,2,Windows,Chrome,1360,768,84,137,-9,24,13,3,20,3,8
US,189,2,1,female,1,50,right,7,1,white or indigenous,yes,currently,3,Linux,Chrome,768,976,3,172,5,37,22,13,23,-7,7
US,131,3,3,female,1,33,right,7,1,white or indigenous,yes,currently,4,Windows,Firefox,1600,900,152,149,0,17,15,24,30,-18,-1
AU,248,4,3,female,2,25,right,2,1,asian,no,never,1,Windows,Chrome,1366,768,112,262,2,23,13,18,17,-5,6
US,308,3,2,male,1,21,right,6,1,other,yes,never,3,Windows,Microsoft Internet Explorer,1360,768,6,332,3,4,21,18,23,-17,6
GB,126,3,2,female,1,20,right,2,1,white or indigenous,no,never,2,Windows,Chrome,1366,768,2,190,-3,37,18,1,26,8,9
GB,126,3,3,male,1,22,right,2,1,white or indigenous,no,never,1,Windows,Chrome,1366,768,6,210,-7,12,19,6,30,-3,-1
CA,102,2,3,male,1,20,right,7,1,arab,no,never,2,Windows,Chrome,1366,768,7,147,8,13,13,8,23,-5,9
CA,195,1,3,female,1,13,right,4,5,asian,no,never,2,iOS,Safari,768,1024,7,105,-12,35,20,9,23,2,10
US,149,1,3,female,1,15,right,6,1,asian,no,never,2,iOS,Safari,768,1024,6,206,11,15,18,12,28,-1,8
CA,143,2,3,male,1,20,right,1,0,white or indigenous,no,never,2,Windows,Chrome,1366,768,3,135,-2,19,18,0,31,6,10
MX,176,3,3,female,2,26,left,1,1,other,yes,never,2,Linux,Chrome,360,640,2,166,-10,27,16,13,30,-12,11
US,290,2,3,female,2,20,right,7,1,other,yes,never,3,Windows,Chrome,1366,768,8,183,5,13,22,20,30,-14,4
US,258,2,1,other,1,17,right,6,1,black,no,never,2,Windows,Chrome,1366,768,8,220,-12,27,13,19,23,-11,10
BD,261,4,3,male,1,25,right,10,3,asian,no,never,2,Windows,Chrome,1366,768,22,257,-2,18,11,6,10,3,6
US,134,1,2,female,1,17,right,6,1,asian,no,never,2,Windows,Chrome,1366,768,4,639,0,20,19,-6,26,9,11
NZ,205,4,2,male,1,40,right,6,1,white or indigenous,yes,currently,4,Windows,Chrome,1600,900,13,172,14,3,19,8,21,-10,6
CA,85,3,3,female,1,23,right,1,1,white or indigenous,yes,never,2,Macintosh,Safari,1280,800,3,84,8,13,12,12,16,0,6
CA,261,2,3,male,2,21,right,12,1,asian,no,never,1,Windows,Chrome,1920,1080,5,290,10,4,23,21,25,-18,7
US,111,2,2,female,1,16,right,2,1,asian,no,never,2,Windows,Chrome,1280,800,519,248,-6,25,0,13,18,7,4
US,256,2,3,female,1,18,right,2,1,white or indigenous,no,never,1,Windows,Chrome,1920,1080,3,179,-8,34,20,3,17,5,11
TT,496,2,2,female,1,22,right,8,1,black,NA,never,2,Macintosh,Chrome,1280,800,12,366,-13,34,0,8,16,-8,4
US,157,3,2,male,1,58,right,7,1,white or indigenous,no,currently,1,Macintosh,Safari,1440,900,7,148,-4,21,11,17,18,-16,13
US,180,2,3,male,2,16,both,11,1,other,no,never,2,Windows,Microsoft Internet Explorer,1366,768,37,146,-5,11,19,4,21,-8,5
MY,205,2,2,female,2,22,right,10,1,asian,no,never,2,Windows,Chrome,1280,800,218,355,-3,19,3,18,15,-4,8
CA,119,2,2,female,1,33,right,4,1,white or indigenous,no,previously,3,iOS,Safari,768,1024,18,120,3,10,24,17,30,-12,9
CA,212,4,3,male,1,34,right,7,1,white or indigenous,no,never,2,Windows,Firefox,1536,864,2,355,1,17,6,14,20,-2,9
US,151,3,2,male,1,54,left,4,1,white or indigenous,yes,previously,2,Windows,Firefox,1366,768,29,182,-10,16,9,18,22,-10,11
US,623,3,2,female,2,21,right,7,1,white or indigenous,no,never,2,Macintosh,Safari,1280,800,283,301,16,8,23,25,29,-14,10
US,231,1,2,female,1,13,right,4,0,white or indigenous,no,never,3,Linux,Chrome,802,534,17,233,7,24,23,7,24,-7,5
US,268,2,2,male,1,18,right,6,3,other,no,never,3,Windows,Chrome,1024,600,220,333,-6,11,11,12,25,-13,9
GB,349,2,3,male,1,29,right,12,1,white or indigenous,no,never,1,Linux,Chrome,360,640,7,210,-9,23,15,-8,23,1,10
TT,268,1,2,male,1,15,right,8,1,black,no,never,2,Macintosh,Chrome,1280,800,7,377,-7,30,15,2,20,-1,5
US,194,1,3,female,1,29,right,7,1,white or indigenous,no,previously,2,Windows,Chrome,1366,768,6,229,0,29,7,21,9,-7,7
CA,382,2,3,female,2,21,right,12,1,asian,no,never,1,iOS,Unknown,320,568,14,415,6,30,21,-7,20,9,1
US,170,2,2,male,1,21,right,1,1,white or indigenous,no,never,4,Linux,Chrome,360,640,13,324,-16,2,-2,14,20,-16,5
US,208,3,3,female,1,33,right,7,1,black,yes,currently,3,Windows,Chrome,1920,1080,65,243,1,5,7,15,17,-16,9
US,83,2,3,female,2,21,left,4,1,other,yes,never,1,Windows,Chrome,1920,1080,2,77,16,-2,26,22,28,-19,10
VN,250,2,3,female,2,20,right,0,0,asian,no,never,2,iOS,Unknown,414,736,88,249,0,16,12,2,5,4,6
US,152,4,3,female,1,58,right,12,1,white or indigenous,yes,previously,9,Windows,Chrome,1366,768,3,184,-8,16,16,8,11,-3,10
MM,432,3,3,female,2,46,right,3,3,asian,yes,previously,4,Windows,Firefox,1366,768,961,256,3,19,12,7,12,1,1
US,156,2,2,male,1,39,right,7,1,white or indigenous,yes,never,3,Windows,Microsoft Internet Explorer,1680,1050,3,157,-2,18,12,15,21,-9,8
CA,211,2,1,male,1,24,right,7,5,white or indigenous,yes,never,5,Windows,Chrome,1920,1080,10,269,7,22,2,19,30,-14,3
US,111,3,1,male,1,21,left,6,1,white or indigenous,no,never,3,Macintosh,Chrome,1280,800,6,134,-10,2,13,24,11,-14,10
GB,304,3,3,male,1,18,right,1,1,white or indigenous,no,never,5,iOS,Safari,320,480,8,357,0,29,9,6,17,2,3
US,345,3,1,female,1,18,right,7,1,white or indigenous,no,never,3,Windows,Chrome,1366,768,3,204,14,24,18,11,25,-15,3
US,149,4,2,female,1,49,right,9,2,white or indigenous,yes,currently,2,Windows,Chrome,1280,768,4,166,4,12,16,23,30,-19,7
AU,97,4,3,female,2,25,right,6,1,white or indigenous,yes,never,2,Macintosh,Chrome,1280,800,22,201,19,17,23,9,21,-1,3
US,217,4,3,female,2,36,right,2,1,white or indigenous,no,previously,5,iOS,Safari,320,568,21,289,10,14,20,14,17,-15,10
CA,334,2,3,female,2,20,right,7,1,asian,no,never,1,iOS,Safari,768,1024,10,243,0,23,10,0,13,9,8
US,385,2,3,female,1,20,left,4,1,other,no,never,5,Windows,Chrome,1600,900,1806,497,10,9,20,8,21,-21,9
SE,399,1,3,female,2,16,right,1,1,white or indigenous,no,never,2,Macintosh,Chrome,1280,800,4,300,-8,20,13,0,23,-2,6
US,133,3,2,female,1,26,right,1,1,white or indigenous,yes,never,2,Windows,Chrome,1366,768,5,164,4,19,20,3,29,0,10
CA,182,4,1,male,1,42,right,4,1,white or indigenous,no,currently,2,iOS,Safari,768,1024,24,176,15,21,1,-1,31,3,9
US,129,2,2,female,1,21,right,9,1,white or indigenous,yes,never,2,Macintosh,Chrome,1280,800,4,157,-4,15,13,16,16,-9,11
US,244,3,3,female,1,22,right,1,1,white or indigenous,no,never,4,Windows,Chrome,1366,768,2,261,1,20,6,14,25,-15,9
US,105,3,3,female,1,19,right,12,1,other,no,never,2,Macintosh,Chrome,1280,800,3,141,-4,29,19,19,18,-5,6
NA,164,2,2,female,2,17,right,6,1,asian,no,never,1,Windows,Chrome,1366,768,2,608,5,21,12,0,6,6,10
CA,281,2,3,female,1,19,left,7,1,other,no,never,2,Windows,Chrome,1600,900,647,545,-6,19,13,10,16,1,7
NZ,336,3,1,female,1,21,left,1,1,other,yes,never,3,Macintosh,Safari,1280,800,22,206,7,11,22,11,19,-6,10
US,261,2,2,female,1,28,right,2,2,other,yes,never,2,Windows,Chrome,1366,768,7,248,19,23,16,-8,26,6,13
VN,280,2,3,female,2,20,right,3,5,asian,no,never,2,iOS,ChromeiOS,768,1024,7433,310,-7,28,11,-9,4,19,5
CA,90,3,1,female,2,24,right,2,1,asian,no,never,3,Windows,Microsoft Internet Explorer,1280,800,3,57,0,18,6,6,12,1,5
US,204,1,3,female,1,17,right,7,1,white or indigenous,no,never,1,Windows,Microsoft Internet Explorer,1600,900,8,253,-8,21,20,4,26,0,9
US,141,1,3,male,1,17,right,7,1,white or indigenous,no,never,3,Windows,Chrome,1366,768,4,142,-11,23,14,-3,15,3,8
US,140,2,2,male,2,18,right,1,2,asian,no,never,2,Linux,Chrome,360,640,22,155,-13,16,-3,5,25,3,11
US,131,3,1,male,1,21,right,6,1,white or indigenous,yes,never,4,Macintosh,Safari,1280,800,3,159,20,1,22,19,31,-14,4
US,217,2,3,male,1,17,right,4,1,other,NA,never,5,Windows,Chrome,1366,768,11,193,4,19,16,6,24,-9,4
US,220,1,3,other,1,17,right,1,4,other,no,never,1,iOS,Safari,375,667,4,148,-10,32,17,5,24,8,11
CA,190,1,2,female,1,14,left,1,5,white or indigenous,no,never,3,Windows,Chrome,1366,768,3,131,-5,27,20,-1,29,1,6
IN,414,4,3,female,2,21,right,8,1,asian,no,never,3,Linux,Chrome,320,534,17,366,-11,23,10,13,26,-2,4
AU,125,3,3,female,2,25,right,4,1,asian,yes,never,2,Macintosh,Chrome,1440,900,11,140,4,16,20,-1,16,10,7
PH,358,4,1,female,2,38,right,4,5,asian,yes,currently,7,Windows,Chrome,1366,768,281,375,7,10,13,25,25,-16,8
US,89,2,2,female,1,17,right,1,1,white or indigenous,no,never,2,Macintosh,Firefox,1440,900,5,98,0,9,18,12,32,-21,9
US,608,2,2,female,1,17,right,4,1,other,no,never,2,Windows,Firefox,1366,768,3,790,-2,20,11,17,17,-8,11
US,162,0,1,female,1,17,right,7,1,white or indigenous,no,never,3,Windows,Chrome,1366,768,5,190,19,31,14,1,24,18,8
US,342,2,1,female,1,22,right,6,1,white or indigenous,yes,never,1,Windows,Chrome,1366,768,8,571,-12,19,21,19,13,-2,8
CA,189,1,2,male,1,16,right,6,1,asian,no,never,1,Macintosh,Chrome,1280,800,7,187,-11,7,19,8,2,-18,8
IN,317,4,3,female,2,24,right,8,1,asian,yes,never,0,Windows,Firefox,1280,1024,3,191,15,12,16,13,24,-19,4
US,322,3,2,male,1,21,left,4,1,other,no,never,0,Windows,Firefox,1600,900,1375,134,12,0,21,14,28,-11,10
US,107,3,2,female,1,23,right,1,1,white or indigenous,no,never,2,Macintosh,Chrome,1280,800,9,334,-9,20,13,15,21,-4,6
US,151,2,3,male,1,23,right,12,3,white or indigenous,yes,never,2,Windows,Firefox,1600,900,183,147,12,10,26,4,32,-18,9
US,348,2,1,female,1,18,right,7,1,white or indigenous,no,never,2,Windows,Chrome,1280,720,13,243,1,34,16,15,18,10,9
US,96,3,2,female,1,21,right,2,1,white or indigenous,yes,never,1,Windows,Firefox,1366,768,5,177,13,17,19,1,15,2,-10
US,392,1,2,female,1,14,left,1,1,other,no,never,2,iOS,Safari,320,568,2,341,1,17,20,17,24,-20,4
SG,224,3,2,male,2,33,left,12,1,white or indigenous,yes,currently,3,iOS,Safari,375,667,10739,217,7,8,18,0,24,2,5
US,347,2,3,male,1,23,right,7,1,other,no,never,0,Windows,Microsoft Internet Explorer,1680,1050,5,211,6,25,22,4,27,-13,3
CA,422,3,3,female,2,29,right,4,1,other,yes,currently,2,Windows,Microsoft Internet Explorer,1366,768,3,261,-16,25,-4,20,11,-21,8
US,174,3,3,male,1,24,right,7,1,white or indigenous,yes,never,2,Macintosh,Chrome,1440,900,699,304,3,-1,14,16,11,-6,9
MY,170,4,3,female,2,45,right,10,4,asian,yes,currently,5,Windows,Chrome,1280,720,30,293,3,26,10,14,18,-14,7
US,672,3,2,female,1,23,left,7,1,white or indigenous,yes,never,3,Linux,Chrome,534,854,24,607,6,26,18,10,15,-8,9
US,147,2,3,female,1,19,right,12,1,white or indigenous,no,never,3,Windows,Chrome,1280,800,250,163,-2,12,12,11,10,-1,8
US,155,2,2,female,1,19,right,6,1,white or indigenous,no,never,4,Macintosh,Safari,1280,800,21,200,-15,26,21,6,15,4,10
CA,112,2,3,female,1,18,left,1,1,asian,no,never,3,Windows,Firefox,1920,1080,17,141,-16,9,5,3,23,1,10
KH,239,2,3,female,2,20,right,3,1,asian,yes,never,3,Unknown,Safari,347,347,42,197,4,16,20,2,22,3,10
VN,251,2,3,female,2,22,right,12,2,asian,no,never,2,Windows,Chrome,1366,768,27,426,10,19,17,12,18,-1,6
US,204,1,2,male,1,18,right,7,1,white or indigenous,no,never,3,iOS,Safari,375,667,20,200,-11,21,3,3,15,5,9
US,109,2,3,female,1,18,right,3,1,asian,no,never,3,Macintosh,Safari,2560,1440,3,389,8,20,22,4,14,-2,8
US,144,3,3,female,1,22,right,2,5,white or indigenous,no,never,3,Macintosh,Chrome,1280,800,2,88,-7,7,18,22,29,-4,6
US,225,1,3,female,1,14,right,7,2,black,no,never,3,iOS,Safari,320,568,13,207,-7,22,19,7,6,3,8
CA,113,2,2,female,1,17,right,4,1,asian,no,never,2,Windows,Chrome,1366,768,5,204,2,18,9,6,22,1,7
VN,207,3,3,female,2,21,right,12,5,asian,no,never,3,iOS,Unknown,375,667,9,7,0,0,0,0,0,-7,1
PH,145,2,2,female,2,22,right,4,2,asian,no,never,1,Macintosh,Opera,1280,800,9,168,-10,34,13,-1,19,10,10
ZA,562,2,1,male,1,44,right,7,1,other,yes,currently,5,Windows,Microsoft Internet Explorer,1093,614,3811,449,7,10,26,17,20,-6,6
US,204,3,2,male,1,25,right,1,1,white or indigenous,yes,never,4,Linux,Firefox,2560,1440,5,320,-7,10,9,7,32,-2,12
AU,296,3,2,male,1,41,right,2,2,white or indigenous,yes,currently,2,Linux,Chrome,1920,1080,6,223,3,23,18,2,20,-10,5
US,412,3,3,female,2,41,left,7,1,white or indigenous,no,currently,2,iOS,Safari,768,1024,26,438,15,12,25,0,15,-3,9
US,139,2,2,female,1,27,right,1,2,other,yes,never,1,Windows,Chrome,1600,900,26,91,1,32,13,8,32,7,12
MY,220,2,3,female,1,19,right,11,1,asian,no,never,3,Windows,Chrome,1920,1080,180,222,-7,33,16,5,24,6,6
US,149,4,1,female,2,44,right,2,1,white or indigenous,yes,never,3,iOS,Safari,768,1024,11,163,-9,26,19,18,24,-16,11
US,319,2,3,other,1,19,right,3,5,white or indigenous,yes,never,4,iOS,Safari,320,480,3,223,-8,21,17,10,29,8,10
US,206,2,3,female,1,25,right,7,1,white or indigenous,no,never,2,Windows,Microsoft Internet Explorer,976,549,16,203,-2,24,20,-3,20,-4,8
IN,268,4,1,female,2,40,right,0,0,asian,yes,never,4,Windows,Chrome,1366,768,5,274,-12,28,18,10,10,0,5
SA,475,3,3,male,2,35,right,10,1,arab,yes,currently,5,Windows,Chrome,1366,768,1343,627,3,8,26,16,13,-14,4
SG,219,2,3,female,1,20,right,7,1,asian,no,never,3,iOS,Safari,320,480,5,167,5,20,22,5,17,2,8
CA,140,2,3,female,1,19,right,2,1,white or indigenous,yes,never,3,Windows,Chrome,1366,768,8,143,-16,25,9,9,28,-2,9
US,108,4,2,female,1,30,right,1,1,white or indigenous,no,never,3,Macintosh,Safari,1280,800,3,157,2,20,21,-2,27,3,12
PH,185,3,3,female,1,23,right,4,0,asian,no,never,2,Linux,Chrome,360,640,31,171,-4,35,-1,2,24,12,2
FI,318,3,2,female,2,23,right,7,1,white or indigenous,yes,never,3,Windows,Microsoft Internet Explorer,1920,1080,411,257,17,13,16,15,17,-5,9
US,213,1,3,male,1,14,left,12,2,white or indigenous,no,never,1,Windows,Microsoft Internet Explorer,1138,640,3,311,-1,12,21,8,23,-3,8
PH,173,3,3,female,2,19,right,4,1,asian,yes,never,3,Windows,Chrome,1364,768,5,164,-5,32,10,9,23,-4,10
US,155,3,3,male,2,21,right,1,1,asian,no,never,3,Windows,Firefox,1366,768,494,174,-8,17,1,14,18,-6,10
MY,118,4,2,male,2,29,both,10,1,other,yes,currently,4,Windows,Chrome,1280,720,165,187,-12,22,6,23,23,-9,5
