subject,trialNumber,product_A,product_B,response,attention
sona-20396,12,ring,backpack,740,0
sona-20396,13,bicycle,video games,680,0
sona-20396,14,video games,necklace,300,0
sona-20396,15,computer keyboard,concert tickets,717,0
sona-20396,16,jacket,shirt,246,0
sona-20396,17,jacket,athletic clothes,639,0
sona-20396,18,tie,athletic clothes,677,1
sona-20396,19,swimming suit,dishes,248,0
sona-20396,20,dishes,watch,739,0
sona-20396,21,pants,smart phone,724,0
sona-20396,22,wallet,detergent,262,0
sona-20396,23,detergent,chocolate,718,0
sona-20396,24,swimming suit,water bottle,727,0
sona-20396,25,pencil,backpack,751,0
sona-20396,26,earphones,watch,777,0
sona-20396,27,scarf,coffee,256,0
sona-20396,28,paper notebook,jacket,742,0
sona-20396,29,video games,car,737,0
sona-20396,30,guitar,tie,264,0
sona-20396,31,earphones,granola bar,860,0
sona-20396,32,socks,backpack,845,0
sona-20396,33,beanie,dress,140,0
sona-20396,34,pencil,shoes,737,0
sona-20396,35,guitar,glasses,157,0
sona-20396,36,baseball cap,pants,203,1
sona-20396,37,baseball cap,earrings,843,0
sona-20396,38,band-aid,cooking pot,202,0
sona-20396,39,earrings,dress,764,0
sona-20396,40,calculator,skateboard,926,0
sona-20396,41,camera,purse,232,0
sona-20396,42,swimming suit,chocolate,905,0
sona-20396,43,pencil,camera,825,0
sona-20396,44,yoga mat,socks,1,0
sona-20396,45,computer keyboard,jacket,790,0
sona-20396,46,makeup foundation,guitar,90,0
sona-20396,47,calculator,pen,159,0
sona-20396,48,yoga mat,smart phone,802,0
sona-20396,49,baseball cap,basketball,808,0
sona-20396,50,pencil,pen,824,0
sona-20396,51,pencil,computer keyboard,724,0
sona-20396,52,video games,dishes,125,0
sona-20396,53,beanie,pants,336,0
sona-20396,54,water bottle,band-aid,156,0
sona-20099,0,cooking pot,books,749,0
sona-20099,1,dishes,laptop,818,0
sona-20099,2,yoga mat,pants,883,0
sona-20099,3,beanie,concert tickets,984,0
sona-20099,4,shirt,camera,425,0
sona-20099,5,guitar,shoes,808,0
sona-20099,6,shirt,backpack,795,0
sona-20099,7,paper notebook,laptop,854,0
sona-20099,8,baseball cap,concert tickets,128,0
sona-20099,9,detergent,books,956,0
sona-20099,10,computer keyboard,earphones,822,0
sona-20099,11,jacket,wine,148,0
sona-20099,12,shoes,coffee,113,0
sona-20099,13,desktop computer,detergent,96,0
sona-20099,14,detergent,dress,885,0
sona-20099,15,shirt,band-aid,242,0
sona-20099,16,napkin,chocolate,770,0
sona-20099,17,pencil,cooking pot,771,0
sona-20099,18,jacket,wallet,935,1
sona-20099,19,headphones,computer keyboard,118,0
sona-20099,20,watch,scarf,157,0
sona-20099,21,wine,earrings,163,0
sona-20099,22,beanie,lipstick,854,0
sona-20099,23,tie,dishes,108,0
sona-20099,24,desktop computer,swimming suit,847,0
sona-20099,25,desktop computer,baseball cap,781,0
sona-20099,26,scarf,books,795,0
sona-20099,27,laptop,books,146,0
sona-20099,28,purse,books,211,0
sona-20099,29,smart phone,shoes,137,0
sona-20099,30,band-aid,concert tickets,825,0
sona-20099,31,pen,laptop,752,0
sona-20099,32,sunglasses,detergent,205,0
sona-20099,33,books,earphones,832,0
sona-20099,34,detergent,athletic clothes,908,0
sona-20099,35,socks,laptop,815,0
sona-20099,36,chocolate,earphones,778,1
sona-20099,37,calculator,ring,857,0
sona-20099,38,band-aid,lipstick,885,0
sona-20099,39,dishes,cooking pot,166,0
sona-20099,40,baseball cap,earphones,130,0
sona-20099,41,smart phone,purse,780,0
sona-20099,42,baseball cap,napkin,161,0
sona-20099,43,makeup foundation,basketball,202,0
sona-20099,44,purse,napkin,149,0
sona-20099,45,paper notebook,pants,775,0
sona-20099,46,dishes,concert tickets,860,0
sona-20099,47,swimming suit,basketball,291,0
sona-20099,48,paper notebook,cooking pot,280,0
sona-20099,49,jacket,athletic clothes,117,0
sona-20099,50,pencil,pants,776,0
sona-20099,51,chocolate,backpack,800,0
sona-20099,52,scarf,sunglasses,792,0
sona-20099,53,glasses,coffee,148,0
sona-20099,54,pencil,band-aid,149,0
sona-19979,0,lipstick,beanie,1e3,0
sona-19979,1,video games,paper notebook,1e3,0
sona-19979,2,paper notebook,beanie,1e3,0
sona-19979,3,wine,smart phone,1,0
sona-19979,4,necklace,earrings,1,0
sona-19979,5,computer keyboard,pants,1,0
sona-19979,6,pants,laptop,1,0
sona-19979,7,pants,shoes,1e3,0
sona-19979,8,coffee,dishes,1,0
sona-19979,9,socks,dishes,1e3,0
sona-19979,10,swimming suit,necklace,1,0
sona-19979,11,lipstick,bicycle,1,0
sona-19979,12,desktop computer,backpack,1e3,0
sona-19979,13,baseball cap,swimming suit,1e3,0
sona-19979,14,pants,earrings,1,0
sona-19979,15,scarf,guitar,1,0
sona-19979,16,shoes,detergent,1,0
sona-19979,17,shoes,earrings,1,0
sona-19979,18,pencil,ring,1e3,1
sona-19979,19,concert tickets,guitar,1e3,0
sona-19979,20,scarf,concert tickets,1,0
sona-19979,21,skateboard,glasses,1e3,0
sona-19979,22,makeup foundation,bicycle,1,0
sona-19979,23,wine,dishes,1,0
sona-19979,24,wallet,shoes,1e3,0
sona-19979,25,yoga mat,sunglasses,1e3,0
sona-19979,26,glasses,laptop,1,0
sona-19979,27,detergent,dishes,1e3,0
sona-19979,28,coffee,earrings,1,0
sona-19979,29,swimming suit,pants,1e3,0
sona-19979,30,concert tickets,shoes,1e3,0
sona-19979,31,band-aid,detergent,1,0
sona-19979,32,band-aid,purse,1e3,0
sona-19979,33,granola bar,basketball,1e3,0
sona-19979,34,smart phone,beanie,1e3,0
sona-19979,35,backpack,detergent,1,0
sona-19979,36,glasses,dishes,1,1
sona-19979,37,earrings,dishes,1e3,0
sona-19979,38,pencil,cooking pot,1e3,0
sona-19979,39,band-aid,makeup foundation,1e3,0
sona-19979,40,scarf,books,1,0
sona-19979,41,headphones,napkin,1,0
sona-19979,42,beanie,shirt,1,0
sona-19979,43,baseball cap,dishes,1,0
sona-19979,44,basketball,jacket,1e3,0
sona-19979,45,socks,napkin,1,0
sona-19979,46,glasses,sunglasses,1,0
sona-19979,47,shoes,laptop,1,0
sona-19979,48,swimming suit,earrings,1,0
sona-19979,49,concert tickets,necklace,1,0
sona-19979,50,skateboard,shoes,1e3,0
sona-19979,51,headphones,pen,27,0
sona-19979,52,glasses,paper notebook,12,0
sona-19979,53,cooking pot,guitar,1e3,0
sona-19979,54,dress,jacket,1e3,0
sona-19577,0,tie,books,677,0
sona-19577,1,coffee,headphones,688,0
sona-19577,2,pen,guitar,672,0
sona-19577,3,beanie,concert tickets,752,0
sona-19577,4,makeup foundation,guitar,713,0
sona-19577,5,purse,pants,796,0
sona-19577,6,camera,scarf,192,0
sona-19577,7,band-aid,laptop,227,0
sona-19577,8,swimming suit,pen,215,0
sona-19577,9,necklace,desktop computer,768,0
sona-19577,10,band-aid,watch,719,0
sona-19577,11,camera,skateboard,504,0
sona-19577,12,granola bar,lipstick,799,0
sona-19577,13,watch,bicycle,381,0
sona-19577,14,earphones,guitar,752,0
sona-19577,15,lipstick,napkin,190,0
sona-19577,16,yoga mat,headphones,210,0
sona-19577,17,swimming suit,lipstick,613,0
sona-19577,18,backpack,napkin,1e3,1
sona-19577,19,purse,pencil,259,0
sona-19577,20,scarf,books,679,0
sona-19577,21,earrings,car,728,0
sona-19577,22,sunglasses,pen,366,0
sona-19577,23,dishes,jacket,631,0
sona-19577,24,purse,necklace,380,0
sona-19577,25,earrings,shoes,760,0
sona-19577,26,beanie,wine,749,0
sona-19577,27,glasses,calculator,341,0
sona-19577,28,sunglasses,pencil,243,0
sona-19577,29,sunglasses,bicycle,410,0
sona-19577,30,pen,dress,696,0
sona-19577,31,earphones,coffee,506,0
sona-19577,32,paper notebook,athletic clothes,741,0
sona-19577,33,granola bar,baseball cap,617,0
sona-19577,34,granola bar,guitar,780,0
sona-19577,35,band-aid,detergent,355,0
sona-19577,36,shirt,car,1e3,1
sona-19577,37,jacket,glasses,342,0
sona-19577,38,smart phone,glasses,177,0
sona-19577,39,desktop computer,skateboard,798,0
sona-19577,40,detergent,pen,527,0
sona-19577,41,detergent,shirt,746,0
sona-19577,42,ring,desktop computer,183,0
sona-19577,43,band-aid,basketball,773,0
sona-19577,44,earrings,baseball cap,318,0
sona-19577,45,water bottle,backpack,408,0
sona-19577,46,video games,books,284,0
sona-19577,47,concert tickets,computer keyboard,105,0
sona-19577,48,coffee,car,871,0
sona-19577,49,purse,watch,622,0
sona-19577,50,shoes,chocolate,283,0
sona-19577,51,laptop,car,791,0
sona-19577,52,shirt,pants,288,0
sona-19577,53,beanie,purse,411,0
sona-19577,54,video games,calculator,237,0
sona-19248,0,scarf,wallet,1,0
sona-19248,1,basketball,dishes,1e3,0
sona-19248,2,necklace,wine,1e3,0
sona-19248,3,chocolate,granola bar,1,0
sona-19248,4,socks,basketball,1,0
sona-19248,5,ring,earphones,1,0
sona-19248,6,sunglasses,watch,1e3,0
sona-19248,7,desktop computer,swimming suit,1,0
sona-19248,8,shoes,headphones,1,0
sona-19248,9,car,pants,1,0
sona-19248,10,necklace,granola bar,1,0
sona-19248,11,lipstick,cooking pot,1,0
sona-19248,12,napkin,cooking pot,1e3,0
sona-19248,13,paper notebook,shirt,1e3,0
sona-19248,14,desktop computer,calculator,3,0
sona-19248,15,shirt,computer keyboard,586,0
sona-19248,16,dishes,granola bar,313,0
sona-19248,17,coffee,makeup foundation,403,0
sona-19248,18,swimming suit,headphones,1e3,1
sona-19248,19,napkin,earphones,726,0
sona-19248,20,beanie,wallet,289,0
sona-19248,21,lipstick,dress,842,0
sona-19248,22,pencil,smart phone,796,0
sona-19248,23,yoga mat,glasses,1e3,0
sona-19248,24,ring,earrings,1,0
sona-19248,25,guitar,bicycle,326,0
sona-19248,26,concert tickets,calculator,330,0
sona-19248,27,video games,wine,667,0
sona-19248,28,books,jacket,246,0
sona-19248,29,scarf,camera,775,0
sona-19248,30,backpack,guitar,320,0
sona-19248,31,napkin,computer keyboard,684,0
sona-19248,32,earphones,wine,733,0
sona-19248,33,desktop computer,athletic clothes,349,0
sona-19248,34,paper notebook,detergent,335,0
sona-19248,35,makeup foundation,wine,699,0
sona-19248,36,skateboard,laptop,1e3,1
sona-19248,37,purse,shoes,665,0
sona-19248,38,earrings,shoes,239,0
sona-19248,39,earrings,band-aid,100,0
sona-19248,40,athletic clothes,wine,815,0
sona-19248,41,backpack,granola bar,302,0
sona-19248,42,backpack,jacket,286,0
sona-19248,43,shoes,athletic clothes,102,0
sona-19248,44,beanie,headphones,784,0
sona-19248,45,skateboard,socks,201,0
sona-19248,46,camera,pants,264,0
sona-19248,47,pencil,books,745,0
sona-19248,48,glasses,watch,766,0
sona-19248,49,wallet,wine,350,0
sona-19248,50,chocolate,backpack,254,0
sona-19248,51,books,camera,765,0
sona-19248,52,necklace,video games,271,0
sona-19248,53,desktop computer,concert tickets,307,0
sona-19248,54,skateboard,ring,727,0
sona-19199,0,baseball cap,video games,955,0
sona-19199,1,wine,skateboard,946,0
sona-19199,2,purse,detergent,938,0
sona-19199,3,pen,makeup foundation,18,0
sona-19199,4,books,skateboard,964,0
sona-19199,5,athletic clothes,shoes,967,0
sona-19199,6,dishes,video games,943,0
sona-19199,7,makeup foundation,headphones,41,0
sona-19199,8,necklace,headphones,20,0
sona-19199,9,shirt,necklace,968,0
sona-19199,10,basketball,jacket,980,0
sona-19199,11,athletic clothes,wallet,965,0
sona-19199,12,laptop,sunglasses,938,0
sona-19199,13,granola bar,pants,975,0
sona-19199,14,tie,paper notebook,1,0
sona-19199,15,glasses,camera,957,0
sona-19199,16,shirt,bicycle,21,0
sona-19199,17,headphones,shoes,961,0
sona-19199,18,band-aid,coffee,988,1
sona-19199,19,ring,lipstick,3,0
sona-19199,20,shoes,watch,1e3,0
sona-19199,21,tie,calculator,1,0
sona-19199,22,scarf,chocolate,9,0
sona-19199,23,basketball,granola bar,1,0
sona-19199,24,socks,wallet,980,0
sona-19199,25,guitar,headphones,1e3,0
sona-19199,26,baseball cap,camera,1e3,0
sona-19199,27,glasses,headphones,1,0
sona-19199,28,calculator,chocolate,1,0
sona-19199,29,dress,watch,1e3,0
sona-19199,30,desktop computer,pants,967,0
sona-19199,31,baseball cap,guitar,832,0
sona-19199,32,jacket,sunglasses,882,0
sona-19199,33,socks,pen,978,0
sona-19199,34,yoga mat,pants,978,0
sona-19199,35,swimming suit,skateboard,44,0
sona-19199,36,smart phone,video games,60,1
sona-19199,37,granola bar,shoes,1e3,0
sona-19199,38,granola bar,calculator,1e3,0
sona-19199,39,ring,water bottle,1,0
sona-19199,40,glasses,books,31,0
sona-19199,41,guitar,video games,932,0
sona-19199,42,pants,bicycle,9,0
sona-19199,43,shoes,wallet,1e3,0
sona-19199,44,makeup foundation,sunglasses,953,0
sona-19199,45,earphones,water bottle,49,0
sona-19199,46,beanie,shoes,975,0
sona-19199,47,ring,books,28,0
sona-19199,48,video games,bicycle,983,0
sona-19199,49,skateboard,video games,906,0
sona-19199,50,athletic clothes,dishes,44,0
sona-19199,51,smart phone,dishes,42,0
sona-19199,52,band-aid,concert tickets,1e3,0
sona-19199,53,laptop,yoga mat,26,0
sona-19199,54,water bottle,pants,1e3,0
sona-18983,0,wine,shirt,1e3,0
sona-18983,1,pants,athletic clothes,1e3,0
sona-18983,2,pen,concert tickets,1e3,0
sona-18983,3,pants,makeup foundation,1e3,0
sona-18983,4,detergent,baseball cap,1e3,0
sona-18983,5,granola bar,video games,1e3,0
sona-18983,6,shirt,headphones,1e3,0
sona-18983,7,laptop,calculator,1,0
sona-18983,8,tie,backpack,1e3,0
sona-18983,9,baseball cap,granola bar,1,0
sona-18983,10,laptop,cooking pot,1,0
sona-18983,11,makeup foundation,shoes,1e3,0
sona-18983,12,smart phone,desktop computer,1,0
sona-18983,13,bicycle,guitar,1,0
sona-18983,14,video games,coffee,1e3,0
sona-18983,15,laptop,smart phone,38,0
sona-18983,16,granola bar,desktop computer,1e3,0
sona-18983,17,pants,detergent,1,0
sona-18983,18,books,coffee,1e3,1
sona-18983,19,napkin,cooking pot,1e3,0
sona-18983,20,pants,swimming suit,203,0
sona-18983,21,baseball cap,camera,1e3,0
sona-18983,22,dishes,paper notebook,730,0
sona-18983,23,computer keyboard,earrings,1e3,0
sona-18983,24,camera,video games,1,0
sona-18983,25,wallet,camera,937,0
sona-18983,26,earphones,calculator,1,0
sona-18983,27,ring,shirt,20,0
sona-18983,28,paper notebook,lipstick,1e3,0
sona-18983,29,granola bar,lipstick,1e3,0
sona-18983,30,swimming suit,shoes,1e3,0
sona-18983,31,napkin,laptop,1e3,0
sona-18983,32,pen,shirt,439,0
sona-18983,33,bicycle,concert tickets,851,0
sona-18983,34,glasses,smart phone,1e3,0
sona-18983,35,books,jacket,189,0
sona-18983,36,pants,earrings,818,1
sona-18983,37,dishes,calculator,754,0
sona-18983,38,backpack,smart phone,1e3,0
sona-18983,39,computer keyboard,shirt,561,0
sona-18983,40,wallet,swimming suit,66,0
sona-18983,41,camera,shirt,1,0
sona-18983,42,socks,beanie,69,0
sona-18983,43,athletic clothes,dress,152,0
sona-18983,44,swimming suit,yoga mat,239,0
sona-18983,45,guitar,shirt,222,0
sona-18983,46,scarf,concert tickets,1e3,0
sona-18983,47,computer keyboard,beanie,332,0
sona-18983,48,detergent,guitar,803,0
sona-18983,49,laptop,swimming suit,49,0
sona-18983,50,dishes,swimming suit,215,0
sona-18983,51,socks,basketball,925,0
sona-18983,52,ring,headphones,88,0
sona-18983,53,basketball,shoes,900,0
sona-18983,54,baseball cap,guitar,644,0
sona-18876,0,earrings,watch,866,0
sona-18876,1,baseball cap,cooking pot,270,0
sona-18876,2,headphones,camera,97,0
sona-18876,3,guitar,concert tickets,876,0
sona-18876,4,books,scarf,496,0
sona-18876,5,guitar,video games,854,0
sona-18876,6,scarf,ring,901,0
sona-18876,7,band-aid,bicycle,85,0
sona-18876,8,wallet,earphones,114,0
sona-18876,9,baseball cap,athletic clothes,997,0
sona-18876,10,wine,dishes,65,0
sona-18876,11,coffee,purse,931,0
sona-18876,12,earrings,calculator,102,0
sona-18876,13,desktop computer,earrings,98,0
sona-18876,14,glasses,tie,935,0
sona-18876,15,headphones,bicycle,39,0
sona-18876,16,beanie,earphones,911,0
sona-18876,17,headphones,scarf,33,0
sona-18876,18,scarf,purse,975,1
sona-18876,19,skateboard,shoes,1e3,0
sona-18876,20,laptop,makeup foundation,1,0
sona-18876,21,water bottle,laptop,1,0
sona-18876,22,basketball,detergent,1e3,0
sona-18876,23,jacket,car,1e3,0
sona-18876,24,baseball cap,watch,1e3,0
sona-18876,25,shirt,socks,1,0
sona-18876,26,beanie,smart phone,1e3,0
sona-18876,27,basketball,bicycle,906,0
sona-18876,28,earrings,paper notebook,76,0
sona-18876,29,pencil,watch,913,0
sona-18876,30,shirt,car,1e3,0
sona-18876,31,beanie,video games,900,0
sona-18876,32,guitar,jacket,971,0
sona-18876,33,bicycle,detergent,894,0
sona-18876,34,chocolate,swimming suit,888,0
sona-18876,35,chocolate,paper notebook,822,0
sona-18876,36,desktop computer,smart phone,1e3,1
sona-18876,37,pencil,pen,536,0
sona-18876,38,laptop,tie,138,0
sona-18876,39,desktop computer,calculator,67,0
sona-18876,40,earphones,detergent,76,0
sona-18876,41,headphones,dishes,169,0
sona-18876,42,coffee,camera,67,0
sona-18876,43,backpack,computer keyboard,37,0
sona-18876,44,wallet,smart phone,850,0
sona-18876,45,basketball,granola bar,491,0
sona-18876,46,beanie,athletic clothes,1e3,0
sona-18876,47,water bottle,backpack,54,0
sona-18876,48,ring,car,820,0
sona-18876,49,earrings,pen,825,0
sona-18876,50,baseball cap,computer keyboard,243,0
sona-18876,51,skateboard,beanie,461,0
sona-18876,52,books,headphones,752,0
sona-18876,53,earphones,video games,792,0
sona-18876,54,athletic clothes,granola bar,87,0
sona-18759,0,lipstick,beanie,1,0
sona-18759,1,books,earphones,182,0
sona-18759,2,skateboard,dishes,212,0
sona-18759,3,backpack,water bottle,182,0
sona-18759,4,coffee,bicycle,490,0
sona-18759,5,water bottle,makeup foundation,945,0
sona-18759,6,smart phone,band-aid,119,0
sona-18759,7,socks,concert tickets,68,0
sona-18759,8,computer keyboard,tie,901,0
sona-18759,9,pencil,water bottle,592,0
sona-18759,10,coffee,napkin,218,0
sona-18759,11,camera,concert tickets,821,0
sona-18759,12,water bottle,glasses,863,0
sona-18759,13,jacket,bicycle,120,0
sona-18759,14,jacket,necklace,873,0
sona-18759,15,lipstick,napkin,43,0
sona-18759,16,earrings,tie,888,0
sona-18759,17,wine,ring,941,0
sona-18759,18,socks,granola bar,1e3,1
sona-18759,19,dishes,purse,913,0
sona-18759,20,guitar,detergent,643,0
sona-18759,21,necklace,pen,95,0
sona-18759,22,necklace,makeup foundation,948,0
sona-18759,23,chocolate,laptop,466,0
sona-18759,24,books,athletic clothes,967,0
sona-18759,25,pencil,scarf,797,0
sona-18759,26,beanie,pen,317,0
sona-18759,27,smart phone,concert tickets,290,0
sona-18759,28,calculator,shoes,888,0
sona-18759,29,concert tickets,shirt,875,0
sona-18759,30,chocolate,shoes,953,0
sona-18759,31,ring,napkin,38,0
sona-18759,32,detergent,yoga mat,196,0
sona-18759,33,calculator,skateboard,816,0
sona-18759,34,granola bar,dishes,778,0
sona-18759,35,lipstick,chocolate,1,0
sona-18759,36,calculator,laptop,1e3,1
sona-18759,37,lipstick,backpack,59,0
sona-18759,38,pen,dress,1e3,0
sona-18759,39,earrings,detergent,1,0
sona-18759,40,jacket,dress,923,0
sona-18759,41,guitar,baseball cap,855,0
sona-18759,42,basketball,jacket,938,0
sona-18759,43,skateboard,beanie,947,0
sona-18759,44,shirt,purse,969,0
sona-18759,45,shoes,earphones,20,0
sona-18759,46,computer keyboard,watch,991,0
sona-18759,47,baseball cap,granola bar,240,0
sona-18759,48,pants,concert tickets,97,0
sona-18759,49,yoga mat,watch,972,0
sona-18759,50,pencil,band-aid,420,0
sona-18759,51,band-aid,dress,953,0
sona-18759,52,coffee,sunglasses,847,0
sona-18759,53,camera,watch,934,0
sona-18759,54,beanie,bicycle,291,0
sona-18659,0,computer keyboard,scarf,913,0
sona-18659,1,guitar,sunglasses,814,0
sona-18659,2,scarf,lipstick,44,0
sona-18659,3,lipstick,baseball cap,1,0
sona-18659,4,wine,headphones,192,0
sona-18659,5,water bottle,detergent,850,0
sona-18659,6,bicycle,makeup foundation,824,0
sona-18659,7,band-aid,car,1e3,0
sona-18659,8,video games,purse,907,0
sona-18659,9,tie,dress,981,0
sona-18659,10,video games,desktop computer,212,0
sona-18659,11,detergent,books,1e3,0
sona-18659,12,concert tickets,earrings,893,0
sona-18659,13,basketball,purse,955,0
sona-18659,14,pencil,lipstick,931,0
sona-18659,15,necklace,camera,947,0
sona-18659,16,tie,smart phone,939,0
sona-18659,17,guitar,car,1e3,0
sona-18659,18,band-aid,water bottle,42,1
sona-18659,19,watch,water bottle,1,0
sona-18659,20,earphones,car,1e3,0
sona-18659,21,video games,guitar,177,0
sona-18659,22,basketball,dishes,1e3,0
sona-18659,23,tie,purse,945,0
sona-18659,24,yoga mat,baseball cap,74,0
sona-18659,25,coffee,beanie,1e3,0
sona-18659,26,yoga mat,necklace,85,0
sona-18659,27,cooking pot,purse,890,0
sona-18659,28,coffee,backpack,1,0
